customer_id,signup_date,plan,acquisition_channel,region,company_size,annual_contract,first_30_logins,key_feature_events_30,support_tickets_30,payment_failures_30,onboarding_score_30,duration_days_since_signup,churn_observed,study_end_date
R01591,2024-11-03,Starter,Organic,Europe,11-50,0,5,4,3,0,24.2,239,0,2025-06-30
R01592,2024-11-17,Starter,Paid Search,Europe,11-50,0,6,4,1,0,48.7,225,0,2025-06-30
R01593,2024-06-19,Growth,Partner,APAC,11-50,0,17,8,0,0,93.3,376,0,2025-06-30
R01594,2024-10-31,Starter,Partner,North America,51-200,0,2,2,2,0,29.9,16,1,2025-06-30
R01595,2024-12-16,Growth,Organic,LATAM,11-50,1,12,2,0,0,91.4,196,0,2025-06-30
R01596,2024-12-13,Starter,Organic,Europe,11-50,0,8,1,1,0,42.6,199,0,2025-06-30
R01597,2024-11-30,Growth,Organic,North America,1-10,0,8,4,1,0,44.8,212,0,2025-06-30
R01598,2024-08-12,Starter,Paid Search,LATAM,11-50,1,6,4,1,0,63.9,322,0,2025-06-30
R01599,2024-02-19,Growth,Outbound,LATAM,201+,0,7,2,0,0,64.6,497,0,2025-06-30
R01600,2024-06-18,Scale,Organic,North America,51-200,1,18,2,1,0,88.1,268,1,2025-06-30
R01601,2024-05-09,Growth,Organic,APAC,11-50,0,6,4,0,0,74.3,404,1,2025-06-30
R01602,2024-09-26,Starter,Partner,Europe,51-200,0,5,0,2,0,41.5,277,0,2025-06-30
R01603,2024-05-19,Starter,Organic,Europe,51-200,0,8,3,3,0,31.9,407,0,2025-06-30
R01604,2024-03-26,Growth,Outbound,Europe,201+,0,9,3,1,0,53.1,169,1,2025-06-30
R01605,2024-07-13,Growth,Outbound,APAC,1-10,0,6,0,0,0,45.2,235,1,2025-06-30
R01606,2024-09-30,Growth,Outbound,Europe,11-50,0,13,3,0,0,71.2,273,0,2025-06-30
R01607,2024-02-03,Growth,Organic,APAC,1-10,0,8,1,0,0,62.4,513,0,2025-06-30
R01608,2024-06-08,Starter,Paid Search,LATAM,1-10,0,8,4,3,0,34.5,238,1,2025-06-30
R01609,2024-07-24,Growth,Paid Search,Europe,11-50,0,8,2,1,0,83.5,82,1,2025-06-30
R01610,2024-04-11,Starter,Organic,Europe,11-50,0,11,2,3,0,43.2,255,1,2025-06-30
R01611,2024-05-18,Growth,Paid Search,North America,11-50,0,4,3,0,0,42.6,408,0,2025-06-30
R01612,2024-04-05,Starter,Partner,Europe,11-50,0,3,3,3,0,25.9,75,1,2025-06-30
R01613,2024-04-11,Starter,Outbound,North America,1-10,0,7,2,0,0,59.1,146,1,2025-06-30
R01614,2024-06-04,Starter,Partner,North America,1-10,1,11,4,3,0,56.8,62,1,2025-06-30
R01615,2024-10-09,Starter,Organic,APAC,1-10,0,3,3,0,0,42.1,264,0,2025-06-30
R01616,2024-07-12,Scale,Paid Search,Europe,51-200,0,11,7,3,1,51.6,152,1,2025-06-30
R01617,2024-11-18,Starter,Partner,North America,11-50,0,6,1,2,0,33.8,19,1,2025-06-30
R01618,2024-12-02,Growth,Outbound,North America,1-10,0,6,3,1,2,38.6,174,1,2025-06-30
R01619,2024-01-27,Starter,Organic,North America,11-50,0,4,2,1,0,40.7,430,1,2025-06-30
R01620,2024-09-27,Growth,Partner,APAC,11-50,0,8,3,1,0,37.2,276,0,2025-06-30
R01621,2024-03-19,Starter,Paid Search,Europe,11-50,0,6,2,0,0,48.1,99,1,2025-06-30
R01622,2024-03-12,Starter,Organic,APAC,51-200,0,7,2,2,0,45.2,231,1,2025-06-30
R01623,2024-12-22,Growth,Partner,North America,11-50,0,6,1,1,0,22.9,140,1,2025-06-30
R01624,2024-08-01,Growth,Organic,Europe,51-200,0,14,3,0,0,70.0,135,1,2025-06-30
R01625,2024-01-27,Growth,Paid Search,North America,1-10,1,11,3,1,1,69.3,520,0,2025-06-30
R01626,2024-01-05,Scale,Organic,APAC,11-50,0,14,8,2,0,60.5,91,1,2025-06-30
R01627,2024-03-18,Scale,Paid Search,North America,11-50,0,10,2,1,1,73.2,469,0,2025-06-30
R01628,2024-01-29,Starter,Partner,APAC,1-10,1,4,1,2,0,44.6,518,0,2025-06-30
R01629,2024-04-18,Growth,Partner,APAC,1-10,1,15,3,3,0,63.7,438,0,2025-06-30
R01630,2024-10-15,Starter,Partner,LATAM,1-10,1,5,1,3,0,45.2,258,0,2025-06-30
R01631,2024-09-19,Growth,Outbound,North America,11-50,0,14,2,3,0,61.4,141,1,2025-06-30
R01632,2024-06-01,Growth,Organic,North America,1-10,0,8,3,0,0,67.4,394,0,2025-06-30
R01633,2024-12-07,Starter,Organic,North America,11-50,0,5,2,4,0,29.9,46,1,2025-06-30
R01634,2024-06-09,Growth,Outbound,APAC,11-50,0,9,5,0,0,73.3,386,0,2025-06-30
R01635,2024-10-14,Starter,Partner,APAC,11-50,0,5,2,0,0,46.4,124,1,2025-06-30
R01636,2024-01-11,Starter,Paid Search,North America,51-200,0,6,2,1,0,48.2,135,1,2025-06-30
R01637,2024-09-11,Growth,Paid Search,North America,1-10,0,11,6,1,0,83.8,95,1,2025-06-30
R01638,2024-04-25,Growth,Paid Search,Europe,201+,0,8,1,0,0,49.7,431,0,2025-06-30
R01639,2024-11-23,Scale,Paid Search,APAC,1-10,0,10,6,1,0,60.3,219,0,2025-06-30
R01640,2024-09-26,Scale,Outbound,APAC,51-200,0,9,4,1,0,59.6,277,0,2025-06-30
R01641,2024-10-01,Growth,Partner,Europe,11-50,1,11,3,0,0,88.6,272,0,2025-06-30
R01642,2024-06-09,Starter,Organic,LATAM,1-10,0,10,2,2,0,43.5,386,0,2025-06-30
R01643,2024-07-05,Starter,Outbound,APAC,11-50,0,7,0,2,0,36.8,132,1,2025-06-30
R01644,2024-12-06,Starter,Partner,North America,11-50,0,4,5,1,0,39.0,206,0,2025-06-30
R01645,2024-08-18,Starter,Organic,North America,11-50,0,3,0,4,0,6.2,62,1,2025-06-30
R01646,2024-03-05,Growth,Organic,LATAM,11-50,0,14,2,0,0,56.8,482,0,2025-06-30
R01647,2024-11-09,Scale,Organic,Europe,11-50,1,9,3,0,0,57.5,233,0,2025-06-30
R01648,2024-11-09,Scale,Organic,Europe,51-200,0,11,8,0,0,86.4,154,1,2025-06-30
R01649,2024-07-03,Growth,Paid Search,North America,11-50,0,11,1,0,0,51.1,362,0,2025-06-30
R01650,2024-02-19,Growth,Organic,LATAM,1-10,1,13,2,1,0,78.6,147,1,2025-06-30
R01651,2024-07-14,Growth,Paid Search,North America,11-50,1,15,2,1,1,66.1,351,0,2025-06-30
R01652,2024-06-03,Starter,Partner,Europe,11-50,0,6,1,2,0,45.8,392,0,2025-06-30
R01653,2024-02-12,Starter,Paid Search,North America,11-50,0,6,3,1,0,57.1,249,1,2025-06-30
R01654,2024-02-29,Starter,Outbound,North America,1-10,0,5,1,2,0,51.0,70,1,2025-06-30
R01655,2024-01-17,Starter,Organic,Europe,1-10,0,6,3,1,0,72.1,315,1,2025-06-30
R01656,2024-08-22,Growth,Partner,North America,51-200,0,10,4,0,0,50.8,312,0,2025-06-30
R01657,2024-03-26,Starter,Organic,North America,11-50,0,5,0,1,0,25.5,57,1,2025-06-30
R01658,2024-12-18,Scale,Organic,North America,1-10,0,12,7,2,0,61.2,194,0,2025-06-30
R01659,2024-01-04,Starter,Organic,North America,51-200,0,4,2,3,0,31.5,327,1,2025-06-30
R01660,2024-07-12,Starter,Partner,Europe,1-10,0,4,2,2,0,49.6,212,1,2025-06-30
R01661,2024-02-24,Starter,Organic,LATAM,1-10,0,5,3,2,0,38.3,66,1,2025-06-30
R01662,2024-10-14,Scale,Partner,North America,11-50,0,5,6,0,0,74.2,22,1,2025-06-30
R01663,2024-11-11,Starter,Paid Search,APAC,1-10,0,4,3,3,0,33.8,231,0,2025-06-30
R01664,2024-05-28,Growth,Paid Search,LATAM,1-10,0,9,2,3,0,52.7,144,1,2025-06-30
R01665,2024-07-07,Starter,Outbound,Europe,201+,0,6,2,1,0,61.5,358,0,2025-06-30
R01666,2024-04-27,Growth,Partner,APAC,51-200,1,12,5,1,0,83.3,429,0,2025-06-30
R01667,2024-12-27,Starter,Partner,North America,201+,1,6,2,0,0,58.5,185,0,2025-06-30
R01668,2024-09-26,Growth,Organic,North America,11-50,0,15,4,5,0,53.2,277,0,2025-06-30
R01669,2024-03-11,Growth,Paid Search,APAC,11-50,0,9,3,0,0,63.8,262,1,2025-06-30
R01670,2024-11-07,Growth,Organic,LATAM,1-10,0,10,5,0,0,59.5,235,0,2025-06-30
R01671,2024-05-14,Starter,Partner,Europe,201+,1,7,5,1,0,58.1,412,0,2025-06-30
R01672,2024-12-30,Growth,Organic,Europe,1-10,0,11,6,1,0,86.0,182,0,2025-06-30
R01673,2024-05-20,Starter,Organic,North America,11-50,0,6,0,3,1,32.0,67,1,2025-06-30
R01674,2024-03-04,Scale,Partner,Europe,201+,0,7,4,1,0,69.4,483,0,2025-06-30
R01675,2024-04-12,Growth,Paid Search,APAC,201+,0,13,3,1,0,75.8,24,1,2025-06-30
R01676,2024-02-29,Starter,Partner,North America,1-10,0,8,4,3,0,55.9,357,1,2025-06-30
R01677,2024-06-12,Starter,Paid Search,LATAM,11-50,0,3,1,1,0,35.5,31,1,2025-06-30
R01678,2024-07-16,Starter,Outbound,Europe,51-200,0,8,4,4,0,54.2,63,1,2025-06-30
R01679,2024-09-21,Growth,Organic,Europe,11-50,0,8,4,1,0,42.0,282,0,2025-06-30
R01680,2024-08-01,Starter,Paid Search,Europe,201+,1,12,3,0,0,73.7,333,0,2025-06-30
R01681,2024-10-01,Starter,Organic,APAC,11-50,1,6,0,0,0,58.9,272,0,2025-06-30
R01682,2024-10-02,Scale,Outbound,North America,1-10,0,9,6,0,0,82.3,271,0,2025-06-30
R01683,2024-01-22,Starter,Outbound,LATAM,51-200,1,8,3,2,0,65.8,72,1,2025-06-30
R01684,2024-10-08,Scale,Outbound,North America,51-200,0,17,5,1,0,71.9,265,0,2025-06-30
R01685,2024-11-22,Growth,Paid Search,LATAM,51-200,0,5,0,0,0,45.7,82,1,2025-06-30
R01686,2024-01-12,Growth,Organic,LATAM,1-10,0,10,8,2,0,70.2,535,0,2025-06-30
R01687,2024-11-09,Starter,Organic,APAC,11-50,1,11,2,1,0,62.3,233,0,2025-06-30
R01688,2024-07-13,Growth,Organic,LATAM,51-200,0,7,2,0,1,52.0,352,0,2025-06-30
R01689,2024-09-22,Starter,Partner,North America,1-10,1,9,3,3,0,56.7,281,0,2025-06-30
R01690,2024-01-20,Growth,Paid Search,North America,51-200,0,6,1,0,0,54.8,109,1,2025-06-30
R01691,2024-12-07,Growth,Organic,Europe,11-50,0,10,3,0,0,66.3,205,0,2025-06-30
R01692,2024-11-17,Scale,Organic,North America,51-200,0,6,7,1,0,67.2,225,0,2025-06-30
R01693,2024-05-03,Scale,Organic,Europe,201+,0,7,4,1,0,51.0,148,1,2025-06-30
R01694,2024-09-10,Starter,Paid Search,Europe,11-50,0,2,1,2,1,15.0,13,1,2025-06-30
R01695,2024-08-08,Growth,Organic,APAC,11-50,0,11,4,0,1,65.6,42,1,2025-06-30
R01696,2024-06-29,Starter,Paid Search,North America,11-50,0,5,3,2,2,33.2,119,1,2025-06-30
R01697,2024-03-23,Growth,Outbound,North America,1-10,0,9,2,0,0,37.2,464,0,2025-06-30
R01698,2024-09-11,Starter,Outbound,North America,201+,1,7,5,0,0,71.7,292,0,2025-06-30
R01699,2024-03-31,Growth,Partner,North America,11-50,0,5,0,0,0,48.6,28,1,2025-06-30
R01700,2024-01-31,Growth,Organic,Europe,11-50,0,14,2,1,0,83.9,282,1,2025-06-30
R01701,2024-12-02,Starter,Outbound,LATAM,51-200,1,3,2,1,0,35.2,210,0,2025-06-30
R01702,2024-12-02,Growth,Partner,North America,1-10,0,6,0,0,0,49.2,210,0,2025-06-30
R01703,2024-06-20,Growth,Organic,North America,1-10,0,6,5,1,1,37.2,348,1,2025-06-30
R01704,2024-11-08,Starter,Outbound,North America,51-200,1,4,2,2,0,34.6,234,0,2025-06-30
R01705,2024-07-20,Growth,Outbound,North America,11-50,0,8,6,1,0,75.2,17,1,2025-06-30
R01706,2024-11-30,Growth,Partner,Europe,201+,0,11,5,0,0,76.9,212,0,2025-06-30
R01707,2024-03-06,Starter,Organic,Europe,1-10,0,8,1,0,0,56.5,273,1,2025-06-30
R01708,2024-05-22,Starter,Partner,North America,11-50,1,6,2,5,0,37.8,38,1,2025-06-30
R01709,2024-07-19,Starter,Partner,North America,1-10,0,5,7,2,0,41.6,85,1,2025-06-30
R01710,2024-02-22,Scale,Organic,Europe,11-50,0,15,4,0,0,91.3,51,1,2025-06-30
R01711,2024-08-16,Growth,Partner,Europe,51-200,0,4,3,0,0,49.0,315,1,2025-06-30
R01712,2024-03-11,Growth,Outbound,Europe,51-200,0,12,2,1,0,74.6,476,0,2025-06-30
R01713,2024-01-04,Starter,Paid Search,North America,11-50,0,3,3,3,1,28.6,31,1,2025-06-30
R01714,2024-10-13,Growth,Paid Search,North America,1-10,0,10,4,0,1,64.0,168,1,2025-06-30
R01715,2024-08-06,Growth,Outbound,North America,1-10,0,4,1,0,0,34.7,12,1,2025-06-30
R01716,2024-12-20,Growth,Organic,Europe,1-10,0,7,6,1,0,55.7,192,0,2025-06-30
R01717,2024-08-11,Starter,Outbound,Europe,51-200,0,3,0,2,1,41.7,148,1,2025-06-30
R01718,2024-01-24,Starter,Outbound,North America,11-50,0,5,2,2,0,40.6,434,1,2025-06-30
R01719,2024-05-30,Growth,Organic,North America,1-10,0,6,1,0,0,38.3,317,1,2025-06-30
R01720,2024-02-11,Starter,Outbound,Europe,11-50,0,3,4,0,1,45.5,440,1,2025-06-30
R01721,2024-05-04,Starter,Organic,Europe,11-50,0,12,2,1,0,51.8,415,1,2025-06-30
R01722,2024-07-10,Growth,Outbound,APAC,1-10,0,14,4,1,0,77.4,355,0,2025-06-30
R01723,2024-03-05,Starter,Organic,North America,51-200,0,6,1,3,1,32.1,19,1,2025-06-30
R01724,2024-01-02,Growth,Partner,APAC,51-200,0,5,1,1,0,36.1,545,0,2025-06-30
R01725,2024-10-07,Growth,Partner,North America,11-50,1,10,3,2,0,57.0,266,0,2025-06-30
R01726,2024-06-27,Starter,Organic,Europe,51-200,0,6,3,1,1,54.4,106,1,2025-06-30
R01727,2024-02-28,Starter,Organic,LATAM,11-50,1,4,4,0,0,52.5,488,0,2025-06-30
R01728,2024-01-21,Growth,Paid Search,Europe,1-10,0,8,5,1,0,50.9,175,1,2025-06-30
R01729,2024-06-14,Scale,Paid Search,North America,11-50,0,11,4,0,0,58.2,381,0,2025-06-30
R01730,2024-01-23,Starter,Paid Search,Europe,11-50,0,7,1,3,0,43.7,210,1,2025-06-30
R01731,2024-11-05,Scale,Organic,APAC,1-10,1,11,7,0,1,73.9,237,0,2025-06-30
R01732,2024-08-09,Starter,Organic,North America,51-200,0,4,3,1,0,38.8,325,0,2025-06-30
R01733,2024-11-13,Starter,Partner,North America,1-10,0,8,3,4,0,23.8,24,1,2025-06-30
R01734,2024-09-29,Starter,Organic,LATAM,51-200,1,5,2,1,0,48.3,123,1,2025-06-30
R01735,2024-06-29,Scale,Paid Search,North America,1-10,1,15,7,2,0,75.9,366,0,2025-06-30
R01736,2024-06-07,Starter,Paid Search,APAC,51-200,1,8,6,1,0,87.6,388,0,2025-06-30
R01737,2024-05-01,Growth,Organic,North America,1-10,0,6,2,0,0,56.0,425,0,2025-06-30
R01738,2024-08-09,Starter,Partner,APAC,11-50,0,1,2,2,0,38.6,35,1,2025-06-30
R01739,2024-12-19,Starter,Outbound,Europe,1-10,0,6,2,3,0,34.7,193,0,2025-06-30
R01740,2024-05-14,Starter,Partner,North America,1-10,1,12,2,2,0,59.8,412,0,2025-06-30
R01741,2024-11-08,Growth,Organic,APAC,11-50,1,13,6,0,0,90.4,234,0,2025-06-30
R01742,2024-12-15,Growth,Organic,North America,1-10,0,7,6,1,0,65.2,118,1,2025-06-30
R01743,2024-04-06,Growth,Partner,Europe,11-50,0,6,1,1,0,46.3,450,0,2025-06-30
R01744,2024-11-05,Scale,Organic,North America,11-50,0,8,1,0,0,60.9,237,0,2025-06-30
R01745,2024-02-09,Starter,Partner,Europe,11-50,1,7,1,3,0,39.6,306,1,2025-06-30
R01746,2024-11-12,Scale,Paid Search,North America,1-10,0,14,5,1,0,81.1,24,1,2025-06-30
R01747,2024-09-08,Growth,Organic,APAC,1-10,1,10,2,0,0,66.2,295,0,2025-06-30
R01748,2024-03-14,Growth,Outbound,Europe,11-50,0,8,1,0,1,38.0,473,0,2025-06-30
R01749,2024-08-02,Growth,Organic,North America,1-10,0,9,4,2,0,52.6,332,0,2025-06-30
R01750,2024-02-05,Scale,Organic,APAC,11-50,0,11,10,0,0,59.9,511,0,2025-06-30
R01751,2024-12-01,Starter,Paid Search,Europe,11-50,0,3,2,1,0,40.3,102,1,2025-06-30
R01752,2024-05-11,Starter,Organic,LATAM,11-50,0,9,1,0,0,53.0,415,0,2025-06-30
R01753,2024-12-06,Growth,Paid Search,North America,1-10,0,4,2,1,0,59.1,201,1,2025-06-30
R01754,2024-07-08,Starter,Paid Search,North America,11-50,0,6,2,2,0,50.9,52,1,2025-06-30
R01755,2024-02-13,Starter,Organic,Europe,1-10,0,4,1,3,0,32.4,17,1,2025-06-30
R01756,2024-04-13,Growth,Paid Search,Europe,11-50,0,7,7,0,0,71.0,41,1,2025-06-30
R01757,2024-02-14,Growth,Paid Search,North America,51-200,0,8,4,1,0,58.7,502,0,2025-06-30
R01758,2024-06-20,Starter,Paid Search,LATAM,201+,0,3,2,4,0,15.4,127,1,2025-06-30
R01759,2024-11-20,Scale,Paid Search,Europe,1-10,1,13,8,0,0,100.0,222,0,2025-06-30
R01760,2024-10-06,Starter,Paid Search,LATAM,51-200,0,3,1,0,0,33.3,152,1,2025-06-30
R01761,2024-09-16,Growth,Paid Search,Europe,11-50,1,9,3,1,1,65.6,287,0,2025-06-30
R01762,2024-04-06,Growth,Paid Search,North America,1-10,0,6,3,1,1,61.9,450,0,2025-06-30
R01763,2024-03-15,Starter,Paid Search,North America,1-10,0,5,0,2,0,26.1,175,1,2025-06-30
R01764,2024-12-22,Growth,Paid Search,North America,51-200,0,10,5,0,0,65.3,190,0,2025-06-30
R01765,2024-01-12,Growth,Organic,Europe,201+,0,7,5,1,0,57.4,535,0,2025-06-30
R01766,2024-01-16,Starter,Paid Search,APAC,1-10,0,8,1,3,0,16.4,42,1,2025-06-30
R01767,2024-02-09,Starter,Partner,LATAM,51-200,0,2,0,1,0,38.1,57,1,2025-06-30
R01768,2024-03-19,Growth,Organic,Europe,1-10,0,4,1,3,0,18.6,94,1,2025-06-30
R01769,2024-08-06,Starter,Paid Search,North America,51-200,0,3,6,1,0,42.7,33,1,2025-06-30
R01770,2024-03-22,Starter,Partner,Europe,11-50,0,7,4,1,0,52.6,71,1,2025-06-30
R01771,2024-11-03,Growth,Paid Search,Europe,1-10,1,10,3,0,0,63.3,239,0,2025-06-30
R01772,2024-04-10,Scale,Organic,Europe,11-50,0,9,7,1,0,70.3,446,0,2025-06-30
R01773,2024-08-11,Growth,Paid Search,Europe,51-200,0,5,7,0,0,52.8,150,1,2025-06-30
R01774,2024-08-18,Scale,Outbound,North America,1-10,0,9,1,1,0,50.7,234,1,2025-06-30
R01775,2024-11-18,Growth,Organic,Europe,1-10,0,11,1,1,1,47.9,224,0,2025-06-30
R01776,2024-05-02,Growth,Organic,Europe,51-200,0,9,1,0,1,41.5,233,1,2025-06-30
R01777,2024-06-20,Starter,Paid Search,LATAM,11-50,0,4,1,1,1,33.1,322,1,2025-06-30
R01778,2024-12-06,Scale,Paid Search,North America,11-50,0,8,5,0,0,53.1,206,0,2025-06-30
R01779,2024-09-25,Starter,Organic,North America,1-10,0,6,5,1,0,51.2,5,1,2025-06-30
R01780,2024-02-28,Starter,Outbound,Europe,11-50,1,5,0,0,2,32.0,37,1,2025-06-30
R01781,2024-08-26,Scale,Outbound,LATAM,1-10,0,10,3,0,0,56.7,308,0,2025-06-30
R01782,2024-08-10,Growth,Partner,North America,1-10,0,3,1,0,0,34.6,324,0,2025-06-30
R01783,2024-11-07,Scale,Organic,North America,51-200,0,11,8,0,0,74.0,235,0,2025-06-30
R01784,2024-01-31,Growth,Partner,Europe,201+,0,8,4,2,0,57.4,516,0,2025-06-30
R01785,2024-03-24,Starter,Partner,Europe,11-50,0,4,2,1,0,51.4,463,0,2025-06-30
R01786,2024-03-09,Starter,Paid Search,North America,51-200,0,7,2,3,0,45.0,85,1,2025-06-30
R01787,2024-08-04,Starter,Paid Search,North America,11-50,0,2,1,2,1,23.6,38,1,2025-06-30
R01788,2024-02-10,Starter,Partner,Europe,11-50,1,9,4,3,0,69.0,506,0,2025-06-30
R01789,2024-09-18,Starter,Paid Search,APAC,11-50,0,4,1,1,0,49.7,285,0,2025-06-30
R01790,2024-03-10,Scale,Paid Search,Europe,1-10,1,14,7,2,0,78.5,477,0,2025-06-30
R01791,2024-12-25,Growth,Paid Search,North America,1-10,0,9,0,0,0,64.9,187,0,2025-06-30
R01792,2024-01-31,Growth,Organic,North America,1-10,0,10,5,0,0,68.0,516,0,2025-06-30
R01793,2024-09-27,Growth,Outbound,Europe,1-10,0,7,2,0,0,63.4,18,1,2025-06-30
R01794,2024-04-04,Starter,Outbound,APAC,201+,0,5,2,1,0,40.3,60,1,2025-06-30
R01795,2024-05-08,Growth,Paid Search,APAC,1-10,0,8,3,1,0,52.8,64,1,2025-06-30
R01796,2024-09-15,Starter,Paid Search,Europe,11-50,0,7,1,2,0,31.5,149,1,2025-06-30
R01797,2024-05-12,Growth,Organic,North America,11-50,0,4,1,0,2,23.3,75,1,2025-06-30
R01798,2024-12-25,Scale,Paid Search,North America,51-200,0,6,2,0,0,47.2,187,0,2025-06-30
R01799,2024-12-13,Starter,Organic,North America,1-10,1,10,4,1,1,47.2,199,0,2025-06-30
R01800,2024-05-15,Scale,Paid Search,LATAM,51-200,1,11,3,2,0,68.2,257,1,2025-06-30
R01801,2024-02-25,Starter,Organic,North America,11-50,0,4,0,2,0,42.2,115,1,2025-06-30
R01802,2024-12-11,Growth,Organic,LATAM,201+,0,11,3,0,0,79.6,201,0,2025-06-30
R01803,2024-08-03,Starter,Organic,Europe,201+,0,3,2,2,0,22.1,77,1,2025-06-30
R01804,2024-08-08,Growth,Paid Search,Europe,51-200,1,13,5,1,0,69.0,326,0,2025-06-30
R01805,2024-06-21,Growth,Organic,North America,201+,0,5,1,1,0,61.2,285,1,2025-06-30
R01806,2024-04-17,Growth,Organic,APAC,11-50,0,9,3,1,0,58.3,439,0,2025-06-30
R01807,2024-11-10,Growth,Paid Search,Europe,1-10,1,8,3,1,0,49.0,44,1,2025-06-30
R01808,2024-09-21,Growth,Outbound,North America,1-10,0,8,5,1,0,63.1,282,0,2025-06-30
R01809,2024-10-12,Starter,Organic,North America,11-50,0,7,4,0,0,73.2,261,0,2025-06-30
R01810,2024-05-28,Scale,Partner,LATAM,11-50,0,16,5,1,0,95.6,398,0,2025-06-30
R01811,2024-10-03,Growth,Paid Search,North America,1-10,0,5,7,1,0,53.4,270,0,2025-06-30
R01812,2024-04-16,Growth,Partner,North America,1-10,1,13,5,2,0,77.5,440,0,2025-06-30
R01813,2024-06-17,Starter,Paid Search,North America,1-10,1,7,2,1,1,49.0,55,1,2025-06-30
R01814,2024-05-05,Starter,Outbound,APAC,1-10,0,4,2,1,0,43.3,130,1,2025-06-30
R01815,2024-09-16,Scale,Outbound,APAC,11-50,0,4,5,1,0,44.8,287,0,2025-06-30
R01816,2024-07-01,Starter,Organic,APAC,1-10,0,3,2,0,0,44.8,160,1,2025-06-30
R01817,2024-12-25,Starter,Organic,North America,51-200,0,2,3,3,0,27.3,176,1,2025-06-30
R01818,2024-09-24,Starter,Paid Search,North America,51-200,0,8,4,3,0,56.5,115,1,2025-06-30
R01819,2024-01-30,Starter,Organic,North America,1-10,0,4,0,1,0,44.0,26,1,2025-06-30
R01820,2024-10-12,Growth,Paid Search,LATAM,11-50,0,7,2,1,0,53.9,261,0,2025-06-30
R01821,2024-03-09,Starter,Partner,North America,11-50,0,5,2,6,0,20.4,117,1,2025-06-30
R01822,2024-08-03,Scale,Paid Search,Europe,1-10,1,17,3,0,0,69.7,331,0,2025-06-30
R01823,2024-01-11,Growth,Organic,Europe,201+,1,13,0,0,0,59.1,152,1,2025-06-30
R01824,2024-05-16,Scale,Outbound,Europe,1-10,1,10,4,2,1,66.8,410,0,2025-06-30
R01825,2024-08-13,Starter,Partner,North America,11-50,0,5,1,2,2,36.4,31,1,2025-06-30
R01826,2024-05-18,Starter,Paid Search,North America,201+,1,7,3,0,1,61.6,408,0,2025-06-30
R01827,2024-03-25,Scale,Organic,North America,201+,1,11,4,0,0,51.6,268,1,2025-06-30
R01828,2024-01-19,Growth,Organic,North America,11-50,0,11,4,0,0,53.1,528,0,2025-06-30
R01829,2024-02-16,Growth,Paid Search,Europe,11-50,0,11,1,1,0,59.1,34,1,2025-06-30
R01830,2024-07-31,Growth,Organic,LATAM,11-50,1,7,3,2,0,47.8,334,0,2025-06-30
R01831,2024-05-04,Starter,Outbound,APAC,11-50,0,4,3,1,0,50.8,152,1,2025-06-30
R01832,2024-04-17,Starter,Paid Search,LATAM,1-10,0,4,1,2,0,35.7,47,1,2025-06-30
R01833,2024-06-21,Growth,Paid Search,North America,11-50,0,7,4,3,1,32.9,44,1,2025-06-30
R01834,2024-08-03,Starter,Paid Search,North America,51-200,1,7,4,1,0,61.8,331,0,2025-06-30
R01835,2024-07-06,Starter,Outbound,North America,11-50,0,4,5,1,0,47.5,52,1,2025-06-30
R01836,2024-10-23,Growth,Outbound,North America,1-10,0,9,4,0,0,73.2,250,0,2025-06-30
R01837,2024-12-02,Starter,Paid Search,Europe,201+,1,7,4,1,1,63.8,22,1,2025-06-30
R01838,2024-09-15,Growth,Paid Search,North America,1-10,0,12,3,1,1,58.7,280,1,2025-06-30
R01839,2024-10-13,Starter,Paid Search,Europe,51-200,0,6,4,2,0,54.7,19,1,2025-06-30
R01840,2024-04-14,Starter,Paid Search,North America,51-200,0,3,1,1,0,52.5,14,1,2025-06-30
R01841,2024-07-23,Scale,Partner,APAC,11-50,0,8,3,0,0,69.9,342,0,2025-06-30
R01842,2024-05-22,Growth,Paid Search,LATAM,1-10,0,13,2,1,0,53.2,64,1,2025-06-30
R01843,2024-04-04,Starter,Outbound,Europe,11-50,0,5,0,1,0,42.7,402,1,2025-06-30
R01844,2024-12-27,Scale,Outbound,North America,1-10,1,13,10,0,0,100.0,185,0,2025-06-30
R01845,2024-01-12,Starter,Paid Search,North America,1-10,0,9,6,4,0,34.7,46,1,2025-06-30
R01846,2024-01-02,Starter,Paid Search,Europe,11-50,0,5,3,0,0,34.2,93,1,2025-06-30
R01847,2024-01-02,Growth,Outbound,Europe,11-50,0,6,5,1,0,46.6,326,1,2025-06-30
R01848,2024-07-12,Scale,Organic,APAC,1-10,0,6,4,0,0,64.2,353,0,2025-06-30
R01849,2024-02-24,Growth,Paid Search,LATAM,11-50,0,7,3,2,0,48.3,38,1,2025-06-30
R01850,2024-05-19,Growth,Paid Search,Europe,201+,0,4,1,0,0,53.4,268,1,2025-06-30
R01851,2024-01-04,Starter,Paid Search,Europe,11-50,0,6,4,1,0,55.8,99,1,2025-06-30
R01852,2024-10-29,Growth,Paid Search,North America,1-10,0,5,5,0,1,46.9,165,1,2025-06-30
R01853,2024-05-09,Growth,Organic,Europe,51-200,0,11,4,0,0,76.6,12,1,2025-06-30
R01854,2024-12-28,Growth,Paid Search,Europe,51-200,0,7,6,0,0,65.6,184,0,2025-06-30
R01855,2024-01-05,Starter,Partner,North America,1-10,1,8,2,0,0,69.1,542,0,2025-06-30
